"geo","time","sector","energy_consumption"
"DE",2010,"Basic metals",445075.707
"DE",2010,"Chemical and petrochem.",588419.799
"DE",2010,"Coke and ref. pet. products",288341.643
"DE",2010,"Construction",36138.854
"DE",2010,"Food, bev. and tobacco",201710.195
"DE",2010,"Machinery",232432.842
"DE",2010,"Mining and quarrying",39658.147
"DE",2010,"Non-metallic minerals",272879.162
"DE",2010,"Other manufacturing",144124.375
"DE",2010,"Paper, pulp and printing",262458.241
"DE",2010,"Textile and leather",24704.762
"DE",2010,"Transport equipment",123559.233
"DE",2010,"Wood and wood products",75463.909
"DE",2011,"Basic metals",467480.117
"DE",2011,"Chemical and petrochem.",584615.773
"DE",2011,"Coke and ref. pet. products",282952.236
"DE",2011,"Construction",37300.438
"DE",2011,"Food, bev. and tobacco",206583.248
"DE",2011,"Machinery",238195.627
"DE",2011,"Mining and quarrying",36956.712
"DE",2011,"Non-metallic minerals",283847.342
"DE",2011,"Other manufacturing",144868.045
"DE",2011,"Paper, pulp and printing",252894.7
"DE",2011,"Textile and leather",24047.461
"DE",2011,"Transport equipment",121238.939
"DE",2011,"Wood and wood products",84049.308
"DE",2012,"Basic metals",437982.181
"DE",2012,"Chemical and petrochem.",597018.421
"DE",2012,"Coke and ref. pet. products",280895.148
"DE",2012,"Construction",37637.936
"DE",2012,"Food, bev. and tobacco",208996.055
"DE",2012,"Machinery",239964.474
"DE",2012,"Mining and quarrying",29795.998
"DE",2012,"Non-metallic minerals",273026.905
"DE",2012,"Other manufacturing",143628.074
"DE",2012,"Paper, pulp and printing",244471.947
"DE",2012,"Textile and leather",24062.275
"DE",2012,"Transport equipment",125520.954
"DE",2012,"Wood and wood products",84371.472
"DE",2013,"Basic metals",428549.914
"DE",2013,"Chemical and petrochem.",595868.402
"DE",2013,"Coke and ref. pet. products",283474.869
"DE",2013,"Construction",31841.32
"DE",2013,"Food, bev. and tobacco",207142.269
"DE",2013,"Machinery",246105.764
"DE",2013,"Mining and quarrying",31361.623
"DE",2013,"Non-metallic minerals",273507.106
"DE",2013,"Other manufacturing",141152.24
"DE",2013,"Paper, pulp and printing",244336.237
"DE",2013,"Textile and leather",20680.639
"DE",2013,"Transport equipment",130213.657
"DE",2013,"Wood and wood products",80187.299
"DE",2014,"Basic metals",424062.468
"DE",2014,"Chemical and petrochem.",595037.958
"DE",2014,"Coke and ref. pet. products",270318.87
"DE",2014,"Construction",36359.037
"DE",2014,"Food, bev. and tobacco",209709.183
"DE",2014,"Machinery",237968.564
"DE",2014,"Mining and quarrying",29498.525
"DE",2014,"Non-metallic minerals",275271.75
"DE",2014,"Other manufacturing",140144.155
"DE",2014,"Paper, pulp and printing",244229.543
"DE",2014,"Textile and leather",19721.313
"DE",2014,"Transport equipment",120035.583
"DE",2014,"Wood and wood products",77543.607
"DE",2015,"Basic metals",446044.818
"DE",2015,"Chemical and petrochem.",617383.642
"DE",2015,"Coke and ref. pet. products",277742.027
"DE",2015,"Construction",35077.5
"DE",2015,"Food, bev. and tobacco",204843.899
"DE",2015,"Machinery",214809.097
"DE",2015,"Mining and quarrying",31144.288
"DE",2015,"Non-metallic minerals",274429.657
"DE",2015,"Other manufacturing",148077.966
"DE",2015,"Paper, pulp and printing",237953.036
"DE",2015,"Textile and leather",21569.934
"DE",2015,"Transport equipment",120490.32
"DE",2015,"Wood and wood products",74996.255
"DE",2016,"Basic metals",446802.822
"DE",2016,"Chemical and petrochem.",626068.587
"DE",2016,"Coke and ref. pet. products",307684.176
"DE",2016,"Construction",35349.18
"DE",2016,"Food, bev. and tobacco",212275.638
"DE",2016,"Machinery",219616.896
"DE",2016,"Mining and quarrying",28756.127
"DE",2016,"Non-metallic minerals",273190.999
"DE",2016,"Other manufacturing",146997.607
"DE",2016,"Paper, pulp and printing",232489.425
"DE",2016,"Textile and leather",19859.772
"DE",2016,"Transport equipment",126804.933
"DE",2016,"Wood and wood products",80491.714
"DE",2017,"Basic metals",445040.485
"DE",2017,"Chemical and petrochem.",632676.583
"DE",2017,"Coke and ref. pet. products",261010.936
"DE",2017,"Construction",36776.045
"DE",2017,"Food, bev. and tobacco",213709.351
"DE",2017,"Machinery",221843.141
"DE",2017,"Mining and quarrying",28026.788
"DE",2017,"Non-metallic minerals",280919.694
"DE",2017,"Other manufacturing",147479.611
"DE",2017,"Paper, pulp and printing",238295.518
"DE",2017,"Textile and leather",19753.767
"DE",2017,"Transport equipment",126681.752
"DE",2017,"Wood and wood products",78123.594
"DE",2018,"Basic metals",446553.728
"DE",2018,"Chemical and petrochem.",597910.291
"DE",2018,"Coke and ref. pet. products",286083.654
"DE",2018,"Construction",73211.412
"DE",2018,"Food, bev. and tobacco",216995.165
"DE",2018,"Machinery",219740.843
"DE",2018,"Mining and quarrying",26859.585
"DE",2018,"Non-metallic minerals",288371.742
"DE",2018,"Other manufacturing",147100.505
"DE",2018,"Paper, pulp and printing",230438.753
"DE",2018,"Textile and leather",19125.464
"DE",2018,"Transport equipment",123448.729
"DE",2018,"Wood and wood products",75827.13
"DE",2019,"Basic metals",419660.071
"DE",2019,"Chemical and petrochem.",567567.069
"DE",2019,"Coke and ref. pet. products",281877.274
"DE",2019,"Construction",102209.422
"DE",2019,"Food, bev. and tobacco",213476.288
"DE",2019,"Machinery",214289.126
"DE",2019,"Mining and quarrying",24400.645
"DE",2019,"Non-metallic minerals",281834.083
"DE",2019,"Other manufacturing",140893.698
"DE",2019,"Paper, pulp and printing",223933.817
"DE",2019,"Textile and leather",17319.823
"DE",2019,"Transport equipment",120246.702
