"geo","time","sector","measure","value","value_indexed","value_delta"
"FR",2001,"Coke and ref. pet. products","GVA",4089,1.29640785009987,934.9
"FR",2001,"Coke and ref. pet. products","energy_consumption",243993.583,0.989190526779134,-2666.26299999998
"FR",2001,"Coke and ref. pet. products","intensity",59.6707221814625,0.763024172294954,-18.5322029001773
"FR",2001,"Coke and ref. pet. products","share_GVA",0.0139873440021181,1.27019238956643,0.00297535548997424
"FR",2001,"Coke and ref. pet. products","share_energy_consumption",0.140084780574345,0.962885409455435,-0.00539959295414241
"FR",2001,"Construction","GVA",103626.2,1.04261255306069,4235.3
"FR",2001,"Construction","energy_consumption",55658.289,1.16741176226789,7981.63299999999
"FR",2001,"Construction","intensity",0.537106339902457,1.11969854845967,0.0574179982132279
"FR",2001,"Construction","share_GVA",0.354476719743774,1.02152924333349,0.0074707754136511
"FR",2001,"Construction","share_energy_consumption",0.031955263355055,1.13636728444468,0.00383472187829922
"FR",2001,"Food, bev. and tobacco","GVA",29317.1,0.963858313278363,-1099.3
"FR",2001,"Food, bev. and tobacco","energy_consumption",217085.828,1.03002021210938,6327.024
"FR",2001,"Food, bev. and tobacco","intensity",7.40475108383844,1.06864276410709,0.475633765549626
"FR",2001,"Food, bev. and tobacco","share_GVA",0.100285733148569,0.944367541474081,-0.00590780776033507
"FR",2001,"Food, bev. and tobacco","share_energy_consumption",0.124636149062904,1.00262932856186,0.000326849990555975
"FR",2001,"Machinery","GVA",50921,1.01524229162721,764.5
"FR",2001,"Machinery","energy_consumption",103121.983,0.995607670422584,-454.944000000003
"FR",2001,"Machinery","intensity",2.02513664303529,0.980660162242499,-0.0399382126663639
"FR",2001,"Machinery","share_GVA",0.174186731213465,0.994712452791395,-0.000925916391032594
"FR",2001,"Machinery","share_energy_consumption",0.0592057388695601,0.969131904763853,-0.00188577878508434
"FR",2001,"Mining and quarrying","GVA",3446.2,0.88892901361948,-430.6
"FR",2001,"Mining and quarrying","energy_consumption",18728.192,0.628801084234274,-11055.777
"FR",2001,"Mining and quarrying","intensity",5.43444721722477,0.707369288886145,-2.24816963172282
"FR",2001,"Mining and quarrying","share_GVA",0.0117885020543163,0.870953433271231,-0.00174666711085897
"FR",2001,"Mining and quarrying","share_energy_consumption",0.0107524740389349,0.612079648023285,-0.00681464173375919
"FR",2001,"Non-metallic minerals","GVA",17379.4,1.03034219450307,511.800000000003
"FR",2001,"Non-metallic minerals","energy_consumption",178024.291,1.14379268993125,22380.447
"FR",2001,"Non-metallic minerals","intensity",10.2434083455125,1.11010953063307,1.01602306248468
"FR",2001,"Non-metallic minerals","share_GVA",0.0594501458426049,1.00950701124353,0.000559870509724544
"FR",2001,"Non-metallic minerals","share_energy_consumption",0.102209629593572,1.11337630391854,0.0104081162742709
"FR",2001,"Other manufacturing","GVA",8323.2,1.0987867826638,748.300000000001
"FR",2001,"Other manufacturing","energy_consumption",128431.364,1.02713486671005,3392.902
"FR",2001,"Other manufacturing","intensity",15.4305272010765,0.934789972827996,-1.07641836916205
"FR",2001,"Other manufacturing","share_GVA",0.0284713772556687,1.07656753928806,0.00202493872149461
"FR",2001,"Other manufacturing","share_energy_consumption",0.0737366910375009,0.999820711909111,-1.32224811979637e-05
"FR",2001,"Paper, pulp and printing","GVA",8943.6,1.03595422323125,310.4
"FR",2001,"Paper, pulp and printing","energy_consumption",142581.043,0.953241971417003,-6993.826
"FR",2001,"Paper, pulp and printing","intensity",15.9422428328637,0.920158391211288,-1.38329914461855
"FR",2001,"Paper, pulp and printing","share_GVA",0.0305935949663349,1.01500555568694,0.000452287074054883
"FR",2001,"Paper, pulp and printing","share_energy_consumption",0.0818604894322826,0.92789281853172,-0.00636143426125037
"FR",2001,"Textile and leather","GVA",8384.6,1.02690786170069,219.700000000001
"FR",2001,"Textile and leather","energy_consumption",76063.943,1.09311696794327,6479.493
"FR",2001,"Textile and leather","intensity",9.07186305846433,1.06447424224888,0.549474541764797
"FR",2001,"Textile and leather","share_GVA",0.0286814097628172,1.00614212619715,0.000175089416980502
