"geo","time","measure","value"
"IT",2011,"water_heating",NA
"IT",2012,"CDD",320.38
"IT",2012,"CDD_norm",1.63475320877948
"IT",2012,"HDD",1952.79
"IT",2012,"HDD_norm",0.98077490619795
"IT",2012,"HH_size",2.4
"IT",2012,"cooking",NA
"IT",2012,"dwelling_per_cap",0.416666666666667
"IT",2012,"energy_per_dwelling",0.0573410726778928
"IT",2012,"light_appliances",NA
"IT",2012,"occupied_dwellings",25079686.25
"IT",2012,"other",NA
"IT",2012,"space_cooling",NA
"IT",2012,"space_cooling_corrected",NA
"IT",2012,"space_heating",NA
"IT",2012,"space_heating_corrected",NA
"IT",2012,"temperature_correction",1
"IT",2012,"total_bal",1438096.112
"IT",2012,"total_pop",60191247
"IT",2012,"total_res",1438096.112
"IT",2012,"total_res_corrected",1438096.112
"IT",2012,"water_heating",NA
"IT",2013,"CDD",204.43
"IT",2013,"CDD_norm",1.04311317332789
"IT",2013,"HDD",1932.55
"IT",2013,"HDD_norm",0.970609509969249
"IT",2013,"HH_size",2.4
"IT",2013,"cooking",NA
"IT",2013,"dwelling_per_cap",0.416666666666667
"IT",2013,"energy_per_dwelling",0.0570305131782829
"IT",2013,"light_appliances",NA
"IT",2013,"occupied_dwellings",25129838.75
"IT",2013,"other",NA
"IT",2013,"space_cooling",NA
"IT",2013,"space_cooling_corrected",NA
"IT",2013,"space_heating",NA
"IT",2013,"space_heating_corrected",NA
"IT",2013,"temperature_correction",1
"IT",2013,"total_bal",1433167.6
"IT",2013,"total_pop",60311613
"IT",2013,"total_res",1433167.6
"IT",2013,"total_res_corrected",1433167.6
"IT",2013,"water_heating",NA
"IT",2014,"CDD",134.1
"IT",2014,"CDD_norm",0.684251218232501
"IT",2014,"HDD",1631.87
"IT",2014,"HDD_norm",0.819595115797013
"IT",2014,"HH_size",2.4
"IT",2014,"cooking",NA
"IT",2014,"dwelling_per_cap",0.416666666666667
"IT",2014,"energy_per_dwelling",0.04921816715444
"IT",2014,"light_appliances",NA
"IT",2014,"occupied_dwellings",25133627.9166667
