"geo","time","measure","value"
"DE",2011,"total_pop",80274983
"DE",2011,"total_res",2345455.778
"DE",2011,"total_res_corrected",2490355.21665091
"DE",2011,"water_heating",396778.744
"DE",2012,"CDD",15.95
"DE",2012,"CDD_norm",0.978788687299893
"DE",2012,"HDD",3130.93
"DE",2012,"HDD_norm",0.998459149791216
"DE",2012,"HH_size",2
"DE",2012,"cooking",151862.755
"DE",2012,"dwelling_per_cap",0.5
"DE",2012,"energy_per_dwelling",0.0616908233709216
"DE",2012,"light_appliances",235918.785
"DE",2012,"occupied_dwellings",40212911.5
"DE",2012,"other",16723.852
"DE",2012,"space_cooling",4332.503
"DE",2012,"space_cooling_corrected",4426.39259751942
"DE",2012,"space_heating",1675298.676
"DE",2012,"space_heating_corrected",1677884.04397948
"DE",2012,"temperature_correction",0.998919988492765
"DE",2012,"total_bal",2478088.363
"DE",2012,"total_pop",80425823
"DE",2012,"total_res",2478088.363
"DE",2012,"total_res_corrected",2480767.620577
"DE",2012,"water_heating",393169.492
"DE",2013,"CDD",28.34
"DE",2013,"CDD_norm",1.73911419423693
"DE",2013,"HDD",3289.06
"DE",2013,"HDD_norm",1.04888708824927
"DE",2013,"HH_size",2
"DE",2013,"cooking",150045.307
"DE",2013,"dwelling_per_cap",0.5
"DE",2013,"energy_per_dwelling",0.0627339839345689
"DE",2013,"light_appliances",229846.946
"DE",2013,"occupied_dwellings",40322802.5
"DE",2013,"other",21531.414
"DE",2013,"space_cooling",4300.878
"DE",2013,"space_cooling_corrected",2473.0279439109
"DE",2013,"space_heating",1846231.957
"DE",2013,"space_heating_corrected",1760181.79428788
"DE",2013,"temperature_correction",1.03473974693
"DE",2013,"total_bal",2617488.057
"DE",2013,"total_pop",80645605
"DE",2013,"total_res",2617488.057
"DE",2013,"total_res_corrected",2529610.04423179
"DE",2013,"water_heating",363800.127
"DE",2014,"CDD",10.6
"DE",2014,"CDD_norm",0.650480256136606
"DE",2014,"HDD",2659
"DE",2014,"HDD_norm",0.847959832795637
"DE",2014,"HH_size",2
"DE",2014,"cooking",145663.371
"DE",2014,"dwelling_per_cap",0.5
"DE",2014,"energy_per_dwelling",0.0621714443311937
"DE",2014,"light_appliances",223589.139
"DE",2014,"occupied_dwellings",40491250
"DE",2014,"other",21166.017
"DE",2014,"space_cooling",4196.043
"DE",2014,"space_cooling_corrected",6450.68464479081
"DE",2014,"space_heating",1500292.548
"DE",2014,"space_heating_corrected",1769296.71663065
"DE",2014,"temperature_correction",0.892246419058821
"DE",2014,"total_bal",2246140.685
"DE",2014,"total_pop",80982500
"DE",2014,"total_res",2246140.685
"DE",2014,"total_res_corrected",2517399.49527545
"DE",2014,"water_heating",354948.622
"DE",2015,"CDD",55.6
"DE",2015,"CDD_norm",3.4119530416222
"DE",2015,"HDD",2908.42
"DE",2015,"HDD_norm",0.927500314742192
"DE",2015,"HH_size",2
"DE",2015,"cooking",144960.84
"DE",2015,"dwelling_per_cap",0.5
"DE",2015,"energy_per_dwelling",0.0592483551351304
"DE",2015,"light_appliances",222057.513
"DE",2015,"occupied_dwellings",40843305.5
"DE",2015,"other",20887.276
"DE",2015,"space_cooling",4101.062
"DE",2015,"space_cooling_corrected",1201.96906287144
"DE",2015,"space_heating",1557437.773
"DE",2015,"space_heating_corrected",1679177.62209375
"DE",2015,"temperature_correction",0.950890193183981
"DE",2015,"total_bal",2301057.913
"DE",2015,"total_pop",81686611
"DE",2015,"total_res",2301057.913
"DE",2015,"total_res_corrected",2419898.66915662
"DE",2015,"water_heating",345896.747
"DE",2016,"CDD",16
"DE",2016,"CDD_norm",0.981856990394877
"DE",2016,"HDD",3009.02
"DE",2016,"HDD_norm",0.959581833801703
"DE",2016,"HH_size",2
"DE",2016,"cooking",148463.434
"DE",2016,"dwelling_per_cap",0.5
"DE",2016,"energy_per_dwelling",0.059596239371655
"DE",2016,"light_appliances",216609.387
"DE",2016,"occupied_dwellings",41174334.5
"DE",2016,"other",20641.662
"DE",2016,"space_cooling",4400.191
"DE",2016,"space_cooling_corrected",4481.49887717391
"DE",2016,"space_heating",1633476.228
"DE",2016,"space_heating_corrected",1702279.23295342
"DE",2016,"temperature_correction",0.971927901044829
"DE",2016,"total_bal",2384951.182
"DE",2016,"total_pop",82348669
"DE",2016,"total_res",2384951.182
"DE",2016,"total_res_corrected",2453835.49483059
"DE",2016,"water_heating",357813.061
"DE",2017,"CDD",9.19
"DE",2017,"CDD_norm",0.563954108858058
"DE",2017,"HDD",2965.83
"DE",2017,"HDD_norm",0.945808465927147
"DE",2017,"HH_size",2
"DE",2017,"cooking",152318.95
"DE",2017,"dwelling_per_cap",0.5
"DE",2017,"energy_per_dwelling",0.0598240895149375
"DE",2017,"light_appliances",221211.914
"DE",2017,"occupied_dwellings",41328501
"DE",2017,"other",20827.334
"DE",2017,"space_cooling",4697.945
"DE",2017,"space_cooling_corrected",8330.36753560108
"DE",2017,"space_heating",1599805.366
"DE",2017,"space_heating_corrected",1691468.64680658
"DE",2017,"temperature_correction",0.961456817748477
"DE",2017,"total_bal",2377144.24
"DE",2017,"total_pop",82657002
"DE",2017,"total_res",2377144.24
"DE",2017,"total_res_corrected",2472439.94334218
"DE",2017,"water_heating",376933.732
"DE",2018,"CDD",52.35
"DE",2018,"CDD_norm",3.21251334044824
"DE",2018,"HDD",2774.95
"DE",2018,"HDD_norm",0.884936494176853
"DE",2018,"HH_size",2
"DE",2018,"cooking",150237.484
"DE",2018,"dwelling_per_cap",0.5
"DE",2018,"energy_per_dwelling",0.0611694008015872
"DE",2018,"light_appliances",218111.589
"DE",2018,"occupied_dwellings",41452891
"DE",2018,"other",20746.955
"DE",2018,"space_cooling",4445.072
"DE",2018,"space_cooling_corrected",1383.67425405922
"DE",2018,"space_heating",1550009.448
"DE",2018,"space_heating_corrected",1751548.79270945
"DE",2018,"temperature_correction",0.921724976212884
"DE",2018,"total_bal",2337170.557
"DE",2018,"total_pop",82905782
"DE",2018,"total_res",2337170.557
"DE",2018,"total_res_corrected",2535648.50396351
"DE",2018,"water_heating",392577.607
"DE",2019,"CDD",46.05
"DE",2019,"CDD_norm",2.82590715048026
"DE",2019,"HDD",2800.81
"DE",2019,"HDD_norm",0.893183294205471
"DE",2019,"HH_size",2
"DE",2019,"cooking",150476.707
"DE",2019,"dwelling_per_cap",0.5
"DE",2019,"energy_per_dwelling",0.0627840279050586
"DE",2019,"light_appliances",216645.954
"DE",2019,"occupied_dwellings",41546481
"DE",2019,"other",20949.334
"DE",2019,"space_cooling",4530.236
"DE",2019,"space_cooling_corrected",1603.10858027664
"DE",2019,"space_heating",1620501.084
"DE",2019,"space_heating_corrected",1814298.46988071
"DE",2019,"temperature_correction",0.926826329168812
"DE",2019,"total_bal",2417585.164
"DE",2019,"total_pop",83092962
"DE",2019,"total_res",2417585.164
"DE",2019,"total_res_corrected",2608455.42246099
"DE",2019,"water_heating",403304.332
"DE",2020,"CDD",25.41
"DE",2020,"CDD_norm",1.55931163287086
"DE",2020,"HDD",2741.03
"DE",2020,"HDD_norm",0.874119345802116
"DE",2020,"HH_size",2
"DE",2020,"cooking",149604.491
"DE",2020,"dwelling_per_cap",0.5
"DE",2020,"energy_per_dwelling",0.0639744830727205
"DE",2020,"light_appliances",218117.473
"DE",2020,"occupied_dwellings",41580435.5
"DE",2020,"other",21065.428
"DE",2020,"space_cooling",4579.372
"DE",2020,"space_cooling_corrected",2936.79076296563
"DE",2020,"space_heating",1626515.045
"DE",2020,"space_heating_corrected",1860747.10828813
"DE",2020,"temperature_correction",0.912563200498433
"DE",2020,"total_bal",2427497.385
"DE",2020,"total_pop",83160871
"DE",2020,"total_res",2427497.385
"DE",2020,"total_res_corrected",2660086.8670511
"DE",2020,"water_heating",406361.146
"DE",2021,"CDD",11.53
"DE",2021,"CDD_norm",0.707550693703308
"DE",2021,"HDD",3114.19
"DE",2021,"HDD_norm",0.993120733995429
"DE",2021,"HH_size",2
"DE",2021,"cooking",162031.16
"DE",2021,"dwelling_per_cap",0.5
"DE",2021,"energy_per_dwelling",0.058366170737625
"DE",2021,"light_appliances",237097.907
"DE",2021,"occupied_dwellings",41598039
"DE",2021,"other",22825.171
"DE",2021,"space_cooling",4999.956
"DE",2021,"space_cooling_corrected",7066.569285418
"DE",2021,"space_heating",1621693.681
"DE",2021,"space_heating_corrected",1632927.02033896
"DE",2021,"temperature_correction",0.994522075591766
"DE",2021,"total_bal",2414618.294
"DE",2021,"total_pop",83196078
"DE",2021,"total_res",2414618.294
"DE",2021,"total_res_corrected",2427918.24662438
"DE",2021,"water_heating",411147.013
