"geo","time","sector","measure","value","value_indexed","value_delta"
"FR",2002,"Construction","share_employment",0.0612899530301295,1.03384037645701,0.0020061850270154
"FR",2002,"Construction","share_energy_consumption",0.026588841994481,1.56207626916071,0.00956736710275442
"FR",2002,"Manufacturing","employment",3460,0.986035907666002,-49
"FR",2002,"Manufacturing","energy_consumption",1586737.268,0.980691415226887,-31240.8679999998
"FR",2002,"Manufacturing","intensity",458.594586127168,0.994579819662181,-2.49921153598416
"FR",2002,"Manufacturing","share_employment",0.132126627716042,0.967322047884049,-0.00446348516834852
"FR",2002,"Manufacturing","share_energy_consumption",0.571889080925223,0.9900286309223,-0.00575995170169907
"FR",2002,"Other industries","employment",264,1.00763358778626,2
"FR",2002,"Other industries","energy_consumption",168549.079,0.967827048160468,-5602.986
"FR",2002,"Other industries","intensity",638.443481060606,0.960495025068343,-26.259057107333
"FR",2002,"Other industries","share_employment",0.0100813380685073,0.988509828167755,-0.000117182756716547
"FR",2002,"Other industries","share_energy_consumption",0.0607481653226681,0.977041781525335,-0.00142744115736334
"FR",2002,"Total","employment",26187,1.01934604904632,497
"FR",2002,"Total","energy_consumption",2774554.229,0.990568741747685,-26416.6799999997
"FR",2002,"Total","intensity",105.951587772559,0.971768853839616,-3.07803110638231
"FR",2002,"Total","share_employment",1,1,0
"FR",2002,"Total","share_energy_consumption",1,1,-1.11022302462516e-16
"FR",2003,"Agricult., forest. and fish.","employment",867,0.92332268370607,-72
"FR",2003,"Agricult., forest. and fish.","energy_consumption",174570.495,0.96997204647058,-5404.274
"FR",2003,"Agricult., forest. and fish.","intensity",201.350051903114,1.05052335828821,9.68363124283729
"FR",2003,"Agricult., forest. and fish.","share_employment",0.0330941293228491,0.905418724498395,-0.00345705790953707
"FR",2003,"Agricult., forest. and fish.","share_energy_consumption",0.0609111322599958,0.947967931518776,-0.00334329052665659
"FR",2003,"Comm. and pub. services","employment",20067,1.03135118466362,610
"FR",2003,"Comm. and pub. services","energy_consumption",852892.055,1.09178668161529,71702.772
"FR",2003,"Comm. and pub. services","intensity",42.502220311955,1.05859836867438,2.35269659298491
"FR",2003,"Comm. and pub. services","share_employment",0.765974501870372,1.01135246713521,0.00859809081548657
"FR",2003,"Comm. and pub. services","share_energy_consumption",0.297591072108747,1.06701916410535,0.0186916088940789
"FR",2003,"Construction","employment",1616,1.06106369008536,93
"FR",2003,"Construction","energy_consumption",71493.448,1.49954829046735,23816.792
"FR",2003,"Construction","intensity",44.240995049505,1.41325002870159,12.9365590678897
"FR",2003,"Construction","share_employment",0.0616840980227498,1.04048882350915,0.00240033001963578
"FR",2003,"Construction","share_energy_consumption",0.024945491887682,1.46553057513289,0.00792401699595545
"FR",2003,"Manufacturing","employment",3385,0.964662296950698,-124
"FR",2003,"Manufacturing","energy_consumption",1659675.769,1.02577144404626,41697.6329999999
"FR",2003,"Manufacturing","intensity",490.303033677991,1.06334770964796,29.2092360148392
"FR",2003,"Manufacturing","share_employment",0.129208336514238,0.945956729852028,-0.00738177637015311
"FR",2003,"Manufacturing","share_energy_consumption",0.579094023158204,1.00250150255547,0.00144499053128266
"FR",2003,"Other industries","employment",263,1.00381679389313,1
"FR",2003,"Other industries","energy_consumption",107354.934,0.61644364653385,-66797.131
"FR",2003,"Other industries","intensity",408.19366539924,0.614099754341706,-256.508872768699
"FR",2003,"Other industries","share_employment",0.0100389342697916,0.984351990041778,-0.000159586555432235
"FR",2003,"Other industries","share_energy_consumption",0.0374582805853711,0.602459432340259,-0.0247173258946604
"FR",2003,"Total","employment",26198,1.01977423121837,508
"FR",2003,"Total","energy_consumption",2865986.701,1.02321187692135,65015.7919999999
"FR",2003,"Total","intensity",109.397156309642,1.00337098702609,0.367537430700736
"FR",2003,"Total","share_employment",1,1,0
"FR",2003,"Total","share_energy_consumption",1,1,0
"FR",2004,"Agricult., forest. and fish.","employment",868,0.924387646432375,-71
"FR",2004,"Agricult., forest. and fish.","energy_consumption",194402.291,1.0801641367852,14427.522
"FR",2004,"Agricult., forest. and fish.","intensity",223.965773041475,1.16851857654528,32.2993523811978
"FR",2004,"Agricult., forest. and fish.","share_employment",0.0330906179711029,0.905322657803656,-0.00346056926128325
"FR",2004,"Agricult., forest. and fish.","share_energy_consumption",0.0679182203021027,1.05702016073844,0.00366379751545029
"FR",2004,"Comm. and pub. services","employment",20186,1.03746723544226,729
"FR",2004,"Comm. and pub. services","energy_consumption",879865.845,1.1263158163423,98676.5619999999
"FR",2004,"Comm. and pub. services","intensity",43.5879245516695,1.08563989094284,3.43840083269944
"FR",2004,"Comm. and pub. services","share_employment",0.769547481986962,1.0160700422596,0.0121710709320768
"FR",2004,"Comm. and pub. services","share_energy_consumption",0.30739824098578,1.10218297820522,0.0284987777711121
"FR",2004,"Construction","employment",1641,1.07747866053841,118
"FR",2004,"Construction","energy_consumption",68062.339,1.42758206448036,20385.683
"FR",2004,"Construction","intensity",41.4761358927483,1.32492838769262,10.1716999111331
"FR",2004,"Construction","share_employment",0.0625595669246312,1.05525625364004,0.00327579892151711
"FR",2004,"Construction","share_energy_consumption",0.0237789015278549,1.39699418993432,0.00675742663612836
"FR",2004,"Manufacturing","employment",3272,0.932459390139641,-237
"FR",2004,"Manufacturing","energy_consumption",1611748.36,0.996149653779994,-6229.77599999984
"FR",2004,"Manufacturing","intensity",492.588129584352,1.06830352540159,31.4943319212002
